CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION
95113841,1,BANCO,ACTICOB,CIUDAD DE MÉXICO,211344.3989,VENTA,MASCULINO,71,ENROLADO,8/5/2020
95115051,1,BANCO,ACTICOB,CIUDAD DE MÉXICO,89375.7819,VENTA,FEMENINO,55,ENROLADO,21/05/2020
95116141,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1859180.547,COMPRA,MASCULINO,43,ENROLADO,15/05/2020
95120986,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,166815.4059,COMPRA,MASCULINO,31,ENROLADO,29/05/2020
95121067,1,BANCO,IMPULSA,JALISCO,738620.8099,VENTA,FEMENINO,48,ENROLADO,29/05/2020
95121745,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,923653.5723,VENTA,MASCULINO,56,NO ENROLADO,8/5/2020
95122289,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,258055.32,RETIRO,FEMENINO,72,ENROLADO,6/5/2020
95123162,1,BANCO,ACTVIDA,CIUDAD DE MÉXICO,289973.3195,VENTA,FEMENINO,49,ENROLADO,22/05/2020
95126645,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1964924.721,RETIRO,MASCULINO,54,ENROLADO,22/05/2020
95127726,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,67482.47656,VENTA,FEMENINO,28,ENROLADO,28/05/2020
95131389,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,363938.9364,COMPRA,FEMENINO,31,ENROLADO,5/5/2020
95131512,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,290909.7037,VENTA,FEMENINO,51,ENROLADO,7/5/2020
95131975,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,537540.9292,COMPRA,MASCULINO,46,ENROLADO,27/05/2020
95133922,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,332258.7157,COMPRA,MASCULINO,26,ENROLADO,18/05/2020
95135208,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,148779.74,VENTA,MASCULINO,62,NO ENROLADO,20/05/2020
95135794,1,BANCO,ACTVIDA,CIUDAD DE MÉXICO,255153.1091,VENTA,FEMENINO,83,ENROLADO,20/05/2020
95136784,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,205211.0591,VENTA,FEMENINO,48,ENROLADO,20/05/2020
95137683,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,34671.8229,VENTA,MASCULINO,38,ENROLADO,15/05/2020
95138061,1,BANCO,IMPULSA,TOLUCA,333935.5359,VENTA,MASCULINO,29,ENROLADO,8/5/2020
95141016,1,BANCO,ACTIMED,HERMOSILLO,58434.00101,COMPRA,MASCULINO,30,ENROLADO,19/05/2020
95142634,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,93269.35671,VENTA,MASCULINO,59,ENROLADO,12/5/2020
95145934,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,715818.8985,VENTA,FEMENINO,75,ENROLADO,29/05/2020
95146924,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,253522.3829,VENTA,FEMENINO,36,ENROLADO,29/05/2020
95149639,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,12296.00342,RETIRO,MASCULINO,30,ENROLADO,15/05/2020
95153565,1,BANCO,ACTI500,CIUDAD DE MÉXICO,239976.0133,VENTA,FEMENINO,65,ENROLADO,14/05/2020
95154308,1,BANCO,ACTVIDA,CIUDAD DE MÉXICO,90919.06885,VENTA,FEMENINO,54,NO ENROLADO,6/5/2020
95154886,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,26451.04879,COMPRA,FEMENINO,45,ENROLADO,4/5/2020
95166641,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,497264.09,RETIRO,FEMENINO,85,NO ENROLADO,22/05/2020
95166658,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,190929.6826,DEPOSITO,FEMENINO,57,ENROLADO,22/05/2020
95170023,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,60621.20515,VENTA,MASCULINO,67,ENROLADO,29/05/2020
95171054,1,BANCO,ACTICOB,CIUDAD DE MÉXICO,276966.1722,VENTA,FEMENINO,45,ENROLADO,4/5/2020
95172342,1,BANCO,SALUD,CIUDAD DE MÉXICO,5012024.569,VENTA,FEMENINO,49,ENROLADO,18/05/2020
95173217,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,760,RETIRO,MASCULINO,44,NO ENROLADO,20/05/2020
95175899,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,129898.6011,VENTA,FEMENINO,65,NO ENROLADO,22/05/2020
95176871,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,133526.31,RETIRO POR PAGO EN VENTANILLA                                                                       ,MASCULINO,30,ENROLADO,6/5/2020
95183034,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,495958.5,RETIRO,FEMENINO,48,ENROLADO,13/05/2020
95185898,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,90590.84803,COMPRA,MASCULINO,40,ENROLADO,20/05/2020
95188082,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1378889.164,COMPRA,MASCULINO,59,ENROLADO,20/05/2020
95191144,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,599101.4814,RETIRO,MASCULINO,63,ENROLADO,8/5/2020
95193439,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,96241.91,VENTA,FEMENINO,56,NO ENROLADO,5/5/2020
95196994,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,56954.21685,VENTA,MASCULINO,36,ENROLADO,4/5/2020
95197406,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,507357.2617,COMPRA,FEMENINO,-6,ENROLADO,19/05/2020
95198404,1,BANCO,ACTICOB,CIUDAD DE MÉXICO,66549.25813,VENTA,FEMENINO,49,ENROLADO,11/5/2020
95198958,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1577289.557,VENTA,MASCULINO,29,ENROLADO,28/05/2020
95198966,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,32881.71246,COMPRA,FEMENINO,32,ENROLADO,5/5/2020
95199022,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,47075.4377,COMPRA,MASCULINO,28,ENROLADO,14/05/2020
95199063,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,61223.31,DEPOSITO,FEMENINO,41,ENROLADO,15/05/2020
95203196,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,296941.2365,COMPRA,MASCULINO,26,ENROLADO,15/05/2020
95205886,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,4896327.91,RETIRO,MASCULINO,62,ENROLADO,29/05/2020
95206173,1,BANCO,ACTVIDA,CIUDAD DE MÉXICO,361404.9655,COMPRA,FEMENINO,75,ENROLADO,11/5/2020
95208138,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,38310.72304,VENTA,FEMENINO,68,ENROLADO,15/05/2020
95212536,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,45524.88277,RETIRO,MASCULINO,75,ENROLADO,8/5/2020
95213013,1,BANCO,ACTIMED,TOLUCA,26624.17029,VENTA,FEMENINO,61,ENROLADO,18/05/2020
95214250,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,0,RETIRO,MASCULINO,30,ENROLADO,19/05/2020
95218947,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,1544425.62,COMPRA,MASCULINO,57,ENROLADO,29/05/2020
95219390,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,393151.4653,RETIRO,MASCULINO,60,ENROLADO,12/5/2020
95222550,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,143999.134,COMPRA,MASCULINO,37,ENROLADO,20/05/2020
95224309,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,6999.998247,COMPRA,MASCULINO,34,ENROLADO,26/05/2020
95225322,1,BANCO,ACTI500,CIUDAD DE MÉXICO,38027.21459,COMPRA,MASCULINO,49,ENROLADO,14/05/2020
95225538,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,581159.88,DEPOSITO,MASCULINO,31,ENROLADO,22/05/2020
95227922,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,22629.80111,COMPRA,FEMENINO,32,ENROLADO,26/05/2020
95229233,1,BANCO,ACTIMED,SAN LUIS POTOSÍ,371874.2831,COMPRA,MASCULINO,42,ENROLADO,4/5/2020
95230595,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,349520.4912,COMPRA,MASCULINO,33,ENROLADO,15/05/2020
95231031,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,226427.3711,COMPRA,MASCULINO,80,ENROLADO,19/05/2020
95233664,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,570353.2696,VENTA,MASCULINO,52,ENROLADO,27/05/2020
95234332,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,652109.0364,COMPRA,FEMENINO,49,ENROLADO,13/05/2020
95235461,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,50048.47,RETIRO,FEMENINO,40,ENROLADO,26/05/2020
95237392,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,511332.5619,COMPRA,MASCULINO,44,ENROLADO,20/05/2020
95238374,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,263620.301,TRASPASO OUT,MASCULINO,72,ENROLADO,7/5/2020
95238382,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,10819832.79,TRASPASO IN,FEMENINO,69,ENROLADO,7/5/2020
95238481,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,822.790113,COMPRA,MASCULINO,32,ENROLADO,15/05/2020
95238507,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,18995.36,RETIRO,FEMENINO,28,ENROLADO,14/05/2020
95239463,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,240020.9936,VENTA,MASCULINO,36,ENROLADO,28/05/2020
95239570,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,115675.0594,RETIRO,MASCULINO,72,NO ENROLADO,14/05/2020
95239729,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,23769.11672,COMPRA,MASCULINO,28,ENROLADO,14/05/2020
95244059,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,20291.09548,COMPRA,MASCULINO,34,ENROLADO,7/5/2020
95244463,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,28094.7976,VENTA,FEMENINO,28,ENROLADO,15/05/2020
95245916,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,636023.8649,COMPRA,FEMENINO,62,NO ENROLADO,5/5/2020
95248621,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,616119.5322,COMPRA,MASCULINO,66,ENROLADO,29/05/2020
95248639,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,27582.48821,COMPRA,MASCULINO,31,ENROLADO,14/05/2020
95248639,1,BANCO,SNX,CIUDAD DE MÉXICO,27582.48821,COMPRA,MASCULINO,31,ENROLADO,14/05/2020
95250056,1,BANCO,MAYA,CIUDAD DE MÉXICO,3635983.602,VENTA,MASCULINO,53,ENROLADO,21/05/2020
95250676,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,258479.775,COMPRA,MASCULINO,65,ENROLADO,12/5/2020
95253670,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,1104038.782,COMPRA,FEMENINO,37,ENROLADO,7/5/2020
95259875,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,24706.30688,COMPRA,FEMENINO,42,ENROLADO,28/05/2020
95261921,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,814650.9859,COMPRA,FEMENINO,31,ENROLADO,14/05/2020
95262150,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,478313.2928,COMPRA,FEMENINO,56,ENROLADO,14/05/2020
95262226,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,20323.80347,VENTA,FEMENINO,28,NO ENROLADO,8/5/2020
95262614,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,15803.83275,COMPRA,FEMENINO,33,ENROLADO,25/05/2020
95263166,1,BANCO,DINAMO,CIUDAD DE MÉXICO,501603.7151,VENTA,FEMENINO,32,NO ENROLADO,12/5/2020
95263737,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,467935.4791,VENTA,MASCULINO,25,ENROLADO,5/5/2020
95265823,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,261961.1287,VENTA,FEMENINO,29,ENROLADO,28/05/2020
95267316,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,895363.2184,VENTA,FEMENINO,59,NO ENROLADO,22/05/2020
95269536,1,BANCO,OPORT1,CIUDAD DE MÉXICO,7123802.872,VENTA,MASCULINO,66,ENROLADO,27/05/2020
95270617,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,47213.81421,VENTA,MASCULINO,76,ENROLADO,22/05/2020
95271136,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,112018.1147,VENTA,MASCULINO,79,NO ENROLADO,4/5/2020
95271813,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,5042.75,RETIRO,FEMENINO,59,ENROLADO,18/05/2020
95272084,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,31121.92064,VENTA,FEMENINO,29,ENROLADO,22/05/2020
95272134,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,129710.5262,COMPRA,MASCULINO,30,ENROLADO,21/05/2020
95275160,1,BANCO,PROTEGE,CIUDAD DE MÉXICO,258527.4615,COMPRA,MASCULINO,30,ENROLADO,14/05/2020
95276317,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,724655.0621,VENTA,MASCULINO,24,ENROLADO,18/05/2020
95277521,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,97881.227,VENTA,FEMENINO,43,ENROLADO,4/5/2020
95277687,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,135683.1155,RETIRO,MASCULINO,33,ENROLADO,20/05/2020
95283495,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,33324.33921,COMPRA,MASCULINO,55,ENROLADO,14/05/2020
95287108,1,BANCO,ACTI500,CIUDAD DE MÉXICO,909174.1763,VENTA,MASCULINO,47,ENROLADO,19/05/2020
95305801,1,BANCO,SALUD,CIUDAD DE MÉXICO,146779.3687,VENTA,FEMENINO,62,ENROLADO,21/05/2020
95307385,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,39853.62817,COMPRA,FEMENINO,42,ENROLADO,20/05/2020
95307500,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,371529.3098,VENTA,FEMENINO,31,ENROLADO,4/5/2020
95309464,1,BANCO,MAXIMO,CIUDAD DE MÉXICO,604975.365,COMPRA,MASCULINO,41,ENROLADO,28/05/2020
95314589,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,2181453.809,VENTA,FEMENINO,70,ENROLADO,29/05/2020
95315222,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,100956.932,VENTA,FEMENINO,48,ENROLADO,29/05/2020
95363727,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,19276.06362,COMPRA,MASCULINO,53,ENROLADO,29/05/2020
95396958,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,3085859.298,VENTA,FEMENINO,75,ENROLADO,18/05/2020
95409991,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,2036965.668,VENTA,FEMENINO,54,ENROLADO,14/05/2020
95411658,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,188829.796,VENTA,MASCULINO,25,ENROLADO,15/05/2020
95422572,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,354207.7856,VENTA,MASCULINO,30,ENROLADO,27/05/2020
95430518,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,162754.6571,VENTA,MASCULINO,23,ENROLADO,8/5/2020
95432787,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,659903.1572,VENTA,FEMENINO,70,ENROLADO,29/05/2020
95434858,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1102103.33,VENTA,FEMENINO,35,ENROLADO,14/05/2020
95436242,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,120902.9373,COMPRA,MASCULINO,35,ENROLADO,22/05/2020
95442588,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,454665.221,VENTA,MASCULINO,50,ENROLADO,5/5/2020
95443008,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,30920.70292,VENTA,MASCULINO,32,ENROLADO,19/05/2020
95443396,1,BANCO,ACTIVAR,CIUDAD DE MÉXICO,256671.5521,COMPRA,FEMENINO,4,NO ENROLADO,15/05/2020
95446340,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1295069.879,COMPRA,MASCULINO,31,ENROLADO,19/05/2020
95448510,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,21001.93606,COMPRA,FEMENINO,47,ENROLADO,14/05/2020
95452645,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,62544.51476,COMPRA,FEMENINO,27,ENROLADO,19/05/2020
95457248,1,BANCO,ACTI500,CIUDAD DE MÉXICO,16770.79819,VENTA,FEMENINO,32,ENROLADO,26/05/2020
95460325,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,820868.9974,VENTA,FEMENINO,63,ENROLADO,12/5/2020
95463337,1,BANCO,ACTIMED,TEPIC,435544.5516,TRASPASO OUT,MASCULINO,48,ENROLADO,28/05/2020
95463345,1,BANCO,ACTIPLU,TEPIC,887653.6715,TRASPASO IN,FEMENINO,55,NO ENROLADO,28/05/2020
95464798,1,BANCO,ACTICRE,CIUDAD DE MÉXICO,2790654.123,COMPRA,MASCULINO,32,ENROLADO,11/5/2020
95469565,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,20558.79157,COMPRA,FEMENINO,27,ENROLADO,18/05/2020
95470126,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,639658.4155,COMPRA,MASCULINO,35,ENROLADO,14/05/2020
95476776,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,149223.6799,VENTA,FEMENINO,51,ENROLADO,6/5/2020
95480737,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,62176.12206,COMPRA,FEMENINO,25,ENROLADO,14/05/2020
95480786,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,173483.51,VENTA,FEMENINO,36,ENROLADO,25/05/2020
95483327,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,145616.7843,VENTA,FEMENINO,35,ENROLADO,18/05/2020
95483384,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,4801816.274,COMPRA,MASCULINO,64,ENROLADO,12/5/2020
95485983,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,201936.4074,VENTA,FEMENINO,66,ENROLADO,5/5/2020
95487088,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,35870.07,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,57,ENROLADO,29/05/2020
95490561,1,BANCO,ACTIGOB,JALISCO,165358.3362,VENTA,FEMENINO,39,ENROLADO,13/05/2020
95495073,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,32213.90637,COMPRA,FEMENINO,39,ENROLADO,19/05/2020
95497293,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,21963.21082,VENTA,FEMENINO,29,ENROLADO,21/05/2020
95502860,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,548164.2802,VENTA,FEMENINO,73,ENROLADO,25/05/2020
95503207,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,99488.679,COMPRA,MASCULINO,27,ENROLADO,12/5/2020
95506002,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,142712.9836,VENTA,MASCULINO,68,ENROLADO,22/05/2020
95506275,1,BANCO,MAXIMO,TOLUCA,31462.39321,COMPRA,FEMENINO,33,ENROLADO,28/05/2020
95507455,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,411274.642,VENTA,MASCULINO,29,ENROLADO,29/05/2020
95511804,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,46338.38,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,56,NO ENROLADO,18/05/2020
95515391,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,2584674.366,COMPRA,MASCULINO,74,ENROLADO,15/05/2020
95516480,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,38944.05,VENTA,FEMENINO,58,ENROLADO,8/5/2020
95518536,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,28908.01563,VENTA,FEMENINO,63,ENROLADO,20/05/2020
95522538,1,BANCO,ACTICOB,CIUDAD DE MÉXICO,81855.98321,VENTA,FEMENINO,71,NO ENROLADO,18/05/2020
95522884,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1255667.238,COMPRA,FEMENINO,40,ENROLADO,19/05/2020
95523510,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,1050884.83,COMPRA,FEMENINO,41,ENROLADO,7/5/2020
95523908,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,563159.8684,COMPRA,MASCULINO,40,ENROLADO,12/5/2020
95529558,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,161490.5968,COMPRA,MASCULINO,27,ENROLADO,28/05/2020
95530127,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,14468.53636,COMPRA,MASCULINO,29,ENROLADO,7/5/2020
95532081,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,62449.77025,COMPRA,MASCULINO,50,ENROLADO,28/05/2020
95532156,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1942.31,DEPOSITO,MASCULINO,28,ENROLADO,7/5/2020
95532859,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,874118.0875,VENTA,FEMENINO,68,NO ENROLADO,14/05/2020
95533055,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,2231395.386,VENTA,MASCULINO,59,ENROLADO,27/05/2020
95535118,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1047806.41,VENTA,FEMENINO,65,ENROLADO,29/05/2020
95537106,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,54323.4348,VENTA,MASCULINO,16,NO ENROLADO,11/5/2020
95537460,1,BANCO,ACTIVAR,CIUDAD DE MÉXICO,6958.991167,COMPRA,FEMENINO,34,ENROLADO,11/5/2020
95538971,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,71260.44313,VENTA,MASCULINO,28,ENROLADO,19/05/2020
95539391,1,BANCO,SALUD,CIUDAD DE MÉXICO,225194.7719,COMPRA,MASCULINO,37,ENROLADO,14/05/2020
95541058,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,67448.08522,VENTA,FEMENINO,65,ENROLADO,6/5/2020
95541710,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,159447.0996,VENTA,FEMENINO,49,ENROLADO,8/5/2020
95545158,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,103409.9906,VENTA,FEMENINO,49,ENROLADO,29/05/2020
95546859,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,427516.4457,COMPRA,MASCULINO,53,ENROLADO,4/5/2020
95548384,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,1529801.934,VENTA,MASCULINO,46,ENROLADO,5/5/2020
95550638,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,53912.85103,VENTA,FEMENINO,60,ENROLADO,27/05/2020
95551933,1,BANCO,ACTVIDA,CIUDAD DE MÉXICO,95227.17688,VENTA,FEMENINO,32,ENROLADO,8/5/2020
95552642,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,221734.2742,COMPRA,FEMENINO,48,ENROLADO,25/05/2020
95553772,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,20770.992,COMPRA,FEMENINO,45,ENROLADO,14/05/2020
95555231,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,184670.7748,VENTA,FEMENINO,24,ENROLADO,6/5/2020
95558581,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,9739.562982,VENTA,FEMENINO,36,ENROLADO,18/05/2020
95561056,1,BANCO,SNX,CIUDAD DE MÉXICO,287951.5019,COMPRA,MASCULINO,46,ENROLADO,21/05/2020
95561676,1,BANCO,IMPULSA,CIUDAD DE MÉXICO,30353.43067,VENTA,MASCULINO,48,ENROLADO,4/5/2020
95563417,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,22286.14592,COMPRA,FEMENINO,47,ENROLADO,6/5/2020
95563789,1,BANCO,IMPULSA,JALISCO,12711.22869,VENTA,FEMENINO,22,ENROLADO,29/05/2020
95565073,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,52938.12,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,39,ENROLADO,5/5/2020
95565982,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,667236.8193,VENTA,MASCULINO,39,ENROLADO,22/05/2020
95567699,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,197387.9455,COMPRA,MASCULINO,40,ENROLADO,26/05/2020
95571477,1,BANCO,ACTIMED,MONTERREY,40828.79567,COMPRA,MASCULINO,24,ENROLADO,27/05/2020
95573325,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,33789.87637,COMPRA,MASCULINO,30,ENROLADO,18/05/2020
95574539,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,317275.818,VENTA,MASCULINO,53,ENROLADO,15/05/2020
95577847,1,BANCO,ALTERNA,CIUDAD DE MÉXICO,850094.2689,COMPRA,FEMENINO,38,ENROLADO,15/05/2020
95578571,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,75637.67741,COMPRA,MASCULINO,32,ENROLADO,7/5/2020
95582078,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,270081.0468,COMPRA,MASCULINO,39,ENROLADO,18/05/2020
95582961,1,BANCO,ACTIGOB,CIUDAD DE MÉXICO,307994.8557,COMPRA,FEMENINO,41,ENROLADO,13/05/2020
95584645,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,114234.2863,COMPRA,MASCULINO,24,ENROLADO,14/05/2020
95587200,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,27894.58868,COMPRA,FEMENINO,30,ENROLADO,15/05/2020
95587713,1,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1313.24,DEPOSITO,FEMENINO,23,ENROLADO,22/05/2020
95591947,1,BANCO,ACTVIDA,CIUDAD DE MÉXICO,268001.8499,COMPRA,MASCULINO,48,ENROLADO,19/05/2020
95592267,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,1101470.608,VENTA,MASCULINO,63,ENROLADO,28/05/2020
95592432,1,BANCO,ACTIREN,CIUDAD DE MÉXICO,2382226.096,COMPRA,FEMENINO,79,NO ENROLADO,22/05/2020
95592911,1,BANCO,ACTI500,CIUDAD DE MÉXICO,57621.23,VENTA,MASCULINO,33,ENROLADO,21/05/2020
95594826,1,BANCO,ACTI500,CIUDAD DE MÉXICO,182755.7295,VENTA,MASCULINO,53,ENROLADO,26/05/2020
95596334,1,BANCO,DINAMO,TOLUCA,245702.95,VENTA,FEMENINO,28,ENROLADO,26/05/2020
95597993,1,BANCO,ACTVIDA,CIUDAD DE MÉXICO,104527.4961,VENTA,MASCULINO,58,NO ENROLADO,4/5/2020
95602843,1,BANCO,ACTIMED,CIUDAD DE MÉXICO,266290.7371,COMPRA,FEMENINO,58,ENROLADO,18/05/2020
