,CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION,ENTIDAD_FEDERATIVA,LAT,LONG
470,90486309.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,2110709.307,RETIRO,FEMENINO,46.53333333,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
471,90638388.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,824162.2477,RETIRO,MASCULINO,81.99722222,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
472,90864729.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,50070.05775,RETIRO,FEMENINO,39.66944444,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
473,90993791.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,100540.06,DEPOSITO,MASCULINO,13.70555556,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
474,91159160.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,197799.9389,COMPRA,FEMENINO,43.66388889,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
475,91491100.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,2486374.329,VENTA,FEMENINO,72.46388889,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
476,92018894.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,15990.5875,COMPRA,MASCULINO,72.75555556,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
477,92387117.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,147016.4018,COMPRA,FEMENINO,71.61666667,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
478,92447606.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,30653.86908,VENTA,MASCULINO,49.75555556,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
479,92473248.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,335116.6249,COMPRA,MASCULINO,51.22222222,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
480,92855782.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,185028.8568,VENTA,MASCULINO,69.65833333,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
481,93619286.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,316425.3251,VENTA,MASCULINO,58.92222222,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
482,93634285.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,391017.25399999996,VENTA,MASCULINO,68.12222222,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
483,93657708.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,273964.7281,COMPRA,FEMENINO,81.30277778,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
484,93748036.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1168157.635,COMPRA,MASCULINO,62.86666667,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
485,93928901.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1822359.656,VENTA,MASCULINO,64.16111111,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
486,94273059.0,1.0,BANCO,ACTICOB,CIUDAD DE MÉXICO,112536.11,VENTA,FEMENINO,58.25,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
487,94618907.0,1.0,BANCO,ACTI500,CIUDAD DE MÉXICO,303513.9552,VENTA,MASCULINO,69.88888889,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
488,94736006.0,1.0,BANCO,ACTICOB,CIUDAD DE MÉXICO,1890182.345,VENTA,MASCULINO,94.64444444,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
489,94845187.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,12701.72241,COMPRA,MASCULINO,43.35277778,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
490,95067344.0,2.0,CASA DE BOLSA,ACTIMED   ,CIUDAD DE MÉXICO,2.46,COMPRA                                                                                              ,MASCULINO,34.30555556,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
491,95243705.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,96682.80671,TRASPASO OUT,FEMENINO,77.13611111,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
492,95308615.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,5644665.996,VENTA,FEMENINO,78.53888889,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
493,95726006.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,4512003.14,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,70.275,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
494,95747598.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,16661.2,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,40.0,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
495,95748315.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,90910.14801,COMPRA,MASCULINO,46.24722222,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
496,95759411.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,301876.9397,COMPRA,MASCULINO,28.22222222,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
497,95777512.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,56042.77,VENTA,FEMENINO,25.41388889,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
498,95900239.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,883.3578369999999,VENTA,MASCULINO,23.51944444,NO ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
499,95917597.0,2.0,CASA DE BOLSA,BABA      ,CIUDAD DE MÉXICO,133817.03,COMPRA                                                                                              ,MASCULINO,27.56944444,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
500,96171335.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,518467.07,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,47.41111111,ENROLADO,2020-03-05,CIUDAD DE MÉXICO,19.4285,99.1277
501,90000159.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,9233.83518,VENTA,FEMENINO,54.41944444,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
502,90001801.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,58781.48056,VENTA,MASCULINO,55.70833333,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
503,90394941.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,196445.0069,COMPRA,MASCULINO,40.39166667,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
504,90426644.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,155.39,RETIRO,FEMENINO,40.75833333,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
505,90447178.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,26014.060540000002,VENTA,FEMENINO,100.3,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
506,90896267.0,1.0,BANCO,MAYA,CIUDAD DE MÉXICO,1021923.333,VENTA,MASCULINO,28.96388889,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
507,91149724.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,109547.7529,RETIRO,FEMENINO,54.01388889,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
508,91244053.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,10113.65555,COMPRA,FEMENINO,50.34166667,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
509,91278051.0,1.0,BANCO,ROBOTIK,CIUDAD DE MÉXICO,436741.8976,VENTA,MASCULINO,35.04444444,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
510,91405894.0,1.0,BANCO,ACTICRE,CIUDAD DE MÉXICO,72162.68486000001,VENTA,FEMENINO,60.05,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
511,91487801.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,377541.9025,VENTA,FEMENINO,58.28888889,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
512,91678698.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,426423.9518,VENTA,MASCULINO,73.61944444,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
513,91902072.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,103937.8421,VENTA,FEMENINO,82.7,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
514,91965863.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,105103.2399,VENTA,MASCULINO,79.04444444,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
515,91985051.0,1.0,BANCO,MAYA,CIUDAD DE MÉXICO,521196.4593,VENTA,FEMENINO,58.89722222,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
516,92379874.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,132765.7835,VENTA,MASCULINO,26.175,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
517,92393040.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,225257.2943,VENTA,FEMENINO,52.8,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
518,92406057.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,4538235.335,COMPRA,MASCULINO,58.26111111,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
519,92574052.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,53781.51307000001,RETIRO,FEMENINO,45.92222222,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
520,92598119.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,433498.8671,VENTA,FEMENINO,54.74166667,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
521,92852607.0,2.0,CASA DE BOLSA,SALUD     ,CIUDAD DE MÉXICO,36599803.26,COMPRA                                                                                              ,MASCULINO,84.08055556,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
522,92915487.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,354970.6492,COMPRA,MASCULINO,35.28055556,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
523,92925056.0,1.0,BANCO,ACTIG+,CIUDAD DE MÉXICO,1858087.48,VENTA,MASCULINO,69.03888889,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
524,93173466.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,50265.84095,VENTA,FEMENINO,60.78888889,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
525,93358943.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,97012.86318,VENTA,MASCULINO,80.25833333,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
526,93529436.0,1.0,BANCO,ACTI500,CIUDAD DE MÉXICO,414259.3736,VENTA,FEMENINO,46.19722222,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
527,93596302.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,233092.8534,COMPRA,FEMENINO,40.33888889,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
528,93662302.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,1527552.58,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,53.61388889,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
529,93694156.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,97584.85527999999,VENTA,MASCULINO,62.60277778,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
530,93725554.0,1.0,BANCO,SALUD,CIUDAD DE MÉXICO,98790.96037,VENTA,FEMENINO,54.32222222,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
531,93727113.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,2847373.535,COMPRA,FEMENINO,48.70833333,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
532,93866838.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,875752.93,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,29.16666667,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
533,93883585.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1077681.877,COMPRA,FEMENINO,61.61111111,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
534,93935286.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,585023.1732,COMPRA,MASCULINO,42.61944444,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
535,93939742.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,1270203.69,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,72.96111111,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
536,94065109.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,15633.9502,VENTA,FEMENINO,31.40277778,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
537,94078151.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,19763.9959,COMPRA,MASCULINO,48.06388889,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
538,94085073.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,6182.3,VENTA,MASCULINO,48.25277778,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
539,94128386.0,1.0,BANCO,ACTI500,CIUDAD DE MÉXICO,3245781.555,VENTA,FEMENINO,58.52777778,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
540,94380805.0,1.0,BANCO,SALUD,CIUDAD DE MÉXICO,392353.9243,VENTA,MASCULINO,38.75555556,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
541,94409661.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1291251.709,RETIRO,MASCULINO,48.32777778,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
542,94425436.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,479105.6443,VENTA,FEMENINO,76.87777778,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
543,94481389.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,294511.6271,VENTA,FEMENINO,79.64166667,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
544,94631694.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,278074.4203,RETIRO,FEMENINO,80.53888889,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
545,94631934.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,70006.31,"DEP, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,51.79722222,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
546,94722246.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,144102.6691,COMPRA,FEMENINO,56.78055556,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
547,94784451.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,777337.0918,RETIRO,FEMENINO,55.73333333,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
548,94887635.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,205388.59,RETIRO,FEMENINO,63.83055556,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
549,94958667.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,230.84,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,30.50277778,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
550,95077574.0,1.0,BANCO,MAYA,CIUDAD DE MÉXICO,89471.50092,VENTA,FEMENINO,38.78333333,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
551,95230199.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,295462.2486,VENTA,FEMENINO,60.58611111,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
552,95470043.0,2.0,CASA DE BOLSA,ACTICOB   ,CIUDAD DE MÉXICO,11801.26,VENTA                                                                                               ,FEMENINO,59.98055556,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
553,95543823.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,1308207.04,RETIRO POR PAGO EN VENTANILLA                                                                       ,MASCULINO,68.09722222,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
554,95635785.0,2.0,CASA DE BOLSA,VTLS-RV   ,CIUDAD DE MÉXICO,91114.96,COMPRA                                                                                              ,FEMENINO,31.53055556,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
555,95772711.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,11206.118770000001,VENTA,MASCULINO,24.775,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
556,95879466.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,302296.61,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,41.15555556,NO ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
557,95939906.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,181706.23,VENTA,MASCULINO,54.375,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
558,95957981.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,16814.92,DEPOSITO,MASCULINO,31.58888889,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
559,95965596.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,53170.11,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,62.30277778,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
560,95978953.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,3524.7923200000005,COMPRA,FEMENINO,33.09444444,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
561,96010491.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,495156.92,VENTA,MASCULINO,40.16111111,ENROLADO,2020-02-06,CIUDAD DE MÉXICO,19.4285,99.1277
562,90198334.0,2.0,CASA DE BOLSA,ALSEA     ,CIUDAD DE MÉXICO,17650.01,VENTA                                                                                               ,MASCULINO,32.12777778,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
563,90501156.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,4970335.989,COMPRA,FEMENINO,45.88055556,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
564,90511122.0,1.0,BANCO,OPTIMO,CIUDAD DE MÉXICO,18218.39,VENTA,MASCULINO,31.92222222,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
565,90604265.0,1.0,BANCO,SNX,CIUDAD DE MÉXICO,690091.9711,VENTA,FEMENINO,61.11388889,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
566,90836883.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,544996.1089999999,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,52.64722222,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
567,90859224.0,1.0,BANCO,ROBOTIK,CIUDAD DE MÉXICO,1100478.209,COMPRA,MASCULINO,49.58611111,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
568,91008052.0,1.0,BANCO,ACTIVAR,CIUDAD DE MÉXICO,377136.1867,VENTA,MASCULINO,59.625,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
569,91082214.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,37583.33702,COMPRA,FEMENINO,76.625,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
570,91807057.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,4309358.706,RETIRO,MASCULINO,50.41666667,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
571,91988402.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,380885.4228,COMPRA,FEMENINO,64.38055556,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
572,92008382.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,35257.27265,COMPRA,MASCULINO,77.45,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
573,92066125.0,1.0,BANCO,IMPULSA,CIUDAD DE MÉXICO,1922975.437,VENTA,FEMENINO,85.00555556,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
574,92331545.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,12232.11847,VENTA,FEMENINO,53.74444444,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
575,92559814.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,70912.86777000001,VENTA,FEMENINO,32.28611111,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
576,92565605.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1420696.719,RETIRO,FEMENINO,50.9,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
577,92877646.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,269462.9031,VENTA,MASCULINO,40.71111111,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
578,93060333.0,1.0,BANCO,ACTIGOB,CIUDAD DE MÉXICO,17963.85021,VENTA,FEMENINO,55.275,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
579,93074029.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,157270.6315,VENTA,FEMENINO,83.53888889,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
580,93261162.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,236776.6729,VENTA,FEMENINO,61.45277778,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
581,93457273.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,50537.54763,VENTA,FEMENINO,39.63611111,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
582,93529030.0,1.0,BANCO,ACTICRE,CIUDAD DE MÉXICO,38061.17,VENTA,FEMENINO,44.93333333,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
583,93553824.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,155853.8146,COMPRA,MASCULINO,45.09444444,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
584,93603991.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,200667.9656,COMPRA,FEMENINO,47.23611111,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
585,93714764.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,3799050.63,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,58.475,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
586,93725307.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,31605.9296,COMPRA,FEMENINO,57.01666667,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
587,93743417.0,1.0,BANCO,ACTVIDA,CIUDAD DE MÉXICO,11461.03875,VENTA,MASCULINO,96.75,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
588,93750990.0,1.0,BANCO,ACTOTAL,CIUDAD DE MÉXICO,717252.08,VENTA,MASCULINO,63.3,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
589,93772176.0,1.0,BANCO,ACTIREN,CIUDAD DE MÉXICO,47367.52529,COMPRA,FEMENINO,55.39166667,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
590,93809002.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,204492.1086,VENTA,MASCULINO,58.58888889,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
591,93812592.0,1.0,BANCO,SALUD,CIUDAD DE MÉXICO,39.175270000000005,COMPRA,MASCULINO,43.98611111,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
592,93875011.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,245375.87,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,52.58888889,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
593,93975639.0,2.0,CASA DE BOLSA,EFECTIVO,CIUDAD DE MÉXICO,7980224.61,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,65.62777778,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
594,94061272.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,3624.7065810000004,VENTA,FEMENINO,70.75555556,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
595,94203023.0,1.0,BANCO,CUENTA_EJE,CIUDAD DE MÉXICO,1002977.07,RETIRO,MASCULINO,67.98333333,NO ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
596,94227113.0,1.0,BANCO,ACTIMED,CIUDAD DE MÉXICO,2915547.1939999997,VENTA,FEMENINO,72.03888889,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
597,94387784.0,1.0,BANCO,ALTERNA,CIUDAD DE MÉXICO,1260234.15,COMPRA,MASCULINO,60.54166667,ENROLADO,2020-03-06,CIUDAD DE MÉXICO,19.4285,99.1277
