CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO
90195595,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,357049.18,VENTA                                                                                               ,FEMENINO,48,ENROLADO
90198110,2,CASA DE BOLSA,ACTIMED   ,Ciudad de Mexico,1387.28,COMPRA                                                                                              ,MASCULINO,29,NO ENROLADO
90198334,2,CASA DE BOLSA,ALSEA     ,Ciudad de Mexico,17650.01,VENTA                                                                                               ,MASCULINO,32,ENROLADO
90199365,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1357.34,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,47,ENROLADO
90199993,2,CASA DE BOLSA,ACTIREN   ,Cancun,141557.35,VENTA                                                                                               ,MASCULINO,76,NO ENROLADO
90205386,2,CASA DE BOLSA,AAPL      ,Ciudad de Mexico,5934176.03,VENTA                                                                                               ,MASCULINO,66,NO ENROLADO
90205774,2,CASA DE BOLSA,GMEXICO   ,Ciudad de Mexico,982960.22,VENTA                                                                                               ,MASCULINO,48,ENROLADO
90206392,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,19421645.46,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,70,ENROLADO
90208323,1,BANCO,ACTIGOB,Cuernavaca,258695.175,COMPRA,FEMENINO,35,ENROLADO
90210030,2,CASA DE BOLSA,EVEREST   ,Chihuahua,3711780.55,VENTA                                                                                               ,FEMENINO,44,NO ENROLADO
90211095,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,1521.27,VENTA                                                                                               ,FEMENINO,74,NO ENROLADO
90211897,2,CASA DE BOLSA,IMPULSA   ,Ciudad de Mexico,671236.2,VENTA                                                                                               ,MASCULINO,50,NO ENROLADO
90212069,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1080159.61,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,47,NO ENROLADO
90214859,2,CASA DE BOLSA,NFLX      ,Ciudad de Mexico,7456457.01,VENTA                                                                                               ,MASCULINO,49,NO ENROLADO
90215161,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,77363.52,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,30,ENROLADO
90215336,2,CASA DE BOLSA,TWTR      ,Ciudad de Mexico,199839.8,VENTA                                                                                               ,MASCULINO,59,ENROLADO
90215955,2,CASA DE BOLSA,HOMEX     ,Ciudad de Mexico,13221.23,VENTA                                                                                               ,MASCULINO,41,ENROLADO
90216482,2,CASA DE BOLSA,NFLX      ,Ciudad de Mexico,663060.6,VENTA                                                                                               ,MASCULINO,39,ENROLADO
90217522,2,CASA DE BOLSA,MSFT      ,Ciudad de Mexico,2678496.11,VENTA                                                                                               ,FEMENINO,67,NO ENROLADO
90217712,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,2,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,63,NO ENROLADO
90218884,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,437541.3,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,84,NO ENROLADO
90225863,2,CASA DE BOLSA,GFAMSA    ,Monterrey,3259555.77,COMPRA                                                                                              ,MASCULINO,29,NO ENROLADO
90226713,1,BANCO,CUENTA_EJE,Monterrey,17910097.51,RETIRO,MASCULINO,56,ENROLADO
90228958,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,73073.89,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,44,ENROLADO
90231226,2,CASA DE BOLSA,EFECTIVO,Toluca,1193311.31,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,75,ENROLADO
90232034,2,CASA DE BOLSA,EFECTIVO,Toluca,989024.12,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,70,NO ENROLADO
90234493,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,95833.67,VENTA                                                                                               ,FEMENINO,57,NO ENROLADO
90237405,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,123577.16,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,52,NO ENROLADO
90253766,1,BANCO,ACTIMED,Ciudad de Mexico,937043.139,VENTA,FEMENINO,38,ENROLADO
90261140,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,40346.38,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,59,ENROLADO
90279183,1,BANCO,CUENTA_EJE,Ciudad de Mexico,206619.01,RETIRO,FEMENINO,60,ENROLADO
90313297,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,7914129.51,VENTA                                                                                               ,FEMENINO,43,NO ENROLADO
90313883,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,1588665.18,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,50,NO ENROLADO
90322959,2,CASA DE BOLSA,EFECTIVO,Cuernavaca,814169.01,"DEP, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,71,ENROLADO
90338161,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,22204470.98,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,74,NO ENROLADO
90348467,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,32980.93,VENTA                                                                                               ,FEMENINO,48,ENROLADO
90363904,2,CASA DE BOLSA,DINAMO    ,Ciudad de Mexico,422914.0852,VENTA                                                                                               ,FEMENINO,65,ENROLADO
90366600,2,CASA DE BOLSA,ALTERNA   ,Ciudad de Mexico,3097896.1,COMPRA                                                                                              ,MASCULINO,57,ENROLADO
90367061,1,BANCO,IMPULSA,Jalisco,100010.0477,COMPRA,FEMENINO,67,NO ENROLADO
90368457,1,BANCO,ACTIMED,Jalisco,475654.7287,VENTA,MASCULINO,65,ENROLADO
90368846,1,BANCO,ALTERNA,Jalisco,394902.2422,VENTA,FEMENINO,76,NO ENROLADO
90370297,1,BANCO,IMPULSA,Ciudad de Mexico,120582.1102,VENTA,FEMENINO,42,ENROLADO
90377938,1,BANCO,ACTIREN,Ciudad de Mexico,191744.0665,VENTA,MASCULINO,61,ENROLADO
90378720,1,BANCO,ACTICOB,Jalisco,4639765.723,TRASPASO IN,FEMENINO,61,NO ENROLADO
90380635,1,BANCO,ACTICRE,Monterrey,184913.0346,VENTA,MASCULINO,57,ENROLADO
90381187,1,BANCO,ACTIMED,Jalisco,2546096.618,VENTA,MASCULINO,34,ENROLADO
90383720,1,BANCO,ACTIMED,Jalisco,547827.9238,VENTA,MASCULINO,86,NO ENROLADO
90385964,1,BANCO,ACTIMED,Ciudad de Mexico,30970.12288,COMPRA,MASCULINO,59,NO ENROLADO
90387283,1,BANCO,ACTIREN,Jalisco,3887397.259,COMPRA,MASCULINO,36,ENROLADO
90387465,1,BANCO,DINAMO,Ciudad de Mexico,1452854.525,VENTA,MASCULINO,54,NO ENROLADO
90387580,1,BANCO,IMPULSA,Jalisco,78983.51731,COMPRA,FEMENINO,92,NO ENROLADO
90388018,1,BANCO,ACTIMED,Ciudad de Mexico,749725.3374,VENTA,MASCULINO,69,NO ENROLADO
90388315,1,BANCO,ACTIMED,Jalisco,181227.3229,VENTA,FEMENINO,45,ENROLADO
90389578,1,BANCO,ACTIMED,Ciudad de Mexico,166749.0138,VENTA,FEMENINO,31,ENROLADO
90390451,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,MASCULINO,58,NO ENROLADO
90393588,1,BANCO,CUENTA_EJE,Jalisco,1963363.58,RETIRO,MASCULINO,45,ENROLADO
90394941,1,BANCO,ACTIMED,Ciudad de Mexico,170177.8998,COMPRA,MASCULINO,40,ENROLADO
90401035,2,CASA DE BOLSA,ACTIVAR   ,Ciudad de Mexico,34530.71,VENTA                                                                                               ,MASCULINO,42,ENROLADO
90403387,1,BANCO,IMPULSA,Jalisco,251057.5163,COMPRA,MASCULINO,45,ENROLADO
90403726,1,BANCO,ACTIVAR,Ciudad de Mexico,328326.8681,VENTA,MASCULINO,78,NO ENROLADO
90405135,1,BANCO,ALTERNA,Toluca,134645.4308,VENTA,SIN GENERO,66,NO ENROLADO
90406539,1,BANCO,ACTICOB,Ciudad de Mexico,43684.3,VENTA,FEMENINO,59,NO ENROLADO
90408493,1,BANCO,ACTVIDA,Ciudad de Mexico,12582.7,VENTA,MASCULINO,41,NO ENROLADO
90412610,1,BANCO,CUENTA_EJE,Toluca,37804.7783,RETIRO,MASCULINO,48,ENROLADO
90412669,1,BANCO,ACTVIDA,Jalisco,622291.1144,VENTA,FEMENINO,61,NO ENROLADO
90415902,1,BANCO,ACTICOB,Ciudad de Mexico,7089285.586,VENTA,MASCULINO,75,ENROLADO
90416603,1,BANCO,ACTIVAR,Ciudad de Mexico,803651.5353,COMPRA,FEMENINO,39,ENROLADO
90416819,1,BANCO,ACTIMED,Ciudad de Mexico,908729.4634,COMPRA,MASCULINO,45,NO ENROLADO
90418963,1,BANCO,CUENTA_EJE,Jalisco,726230.0278,RETIRO,MASCULINO,49,NO ENROLADO
90426511,1,BANCO,ALTERNA,Ciudad de Mexico,534037.5817,COMPRA,FEMENINO,83,ENROLADO
90426644,1,BANCO,ALTERNA,Ciudad de Mexico,4191.72,VENTA,FEMENINO,41,ENROLADO
90427030,1,BANCO,ACTIMED,Ciudad de Mexico,507207.8001,VENTA,FEMENINO,77,ENROLADO
90427154,1,BANCO,IMPULSA,Jalisco,111717.7,VENTA,FEMENINO,44,NO ENROLADO
90431651,1,BANCO,ALTERNA,Jalisco,24769.45005,VENTA,FEMENINO,34,ENROLADO
90432626,1,BANCO,MAYA,Jalisco,1,TRASPASO OUT,MASCULINO,82,ENROLADO
90433046,1,BANCO,ACTIMED,Ciudad de Mexico,32436.95,VENTA,FEMENINO,60,ENROLADO
90433376,1,BANCO,ACTIMED,Jalisco,107682.47,VENTA,MASCULINO,73,NO ENROLADO
90435702,1,BANCO,CUENTA_EJE,Ciudad de Mexico,10532.98515,RETIRO,MASCULINO,63,ENROLADO
90436015,1,BANCO,ACTIMED,Ciudad de Mexico,478043.1056,VENTA,FEMENINO,51,ENROLADO
90438557,1,BANCO,ACTIMED,Jalisco,157595.6304,VENTA,MASCULINO,29,ENROLADO
90439043,1,BANCO,ACTIMED,Jalisco,40467.3765,COMPRA,MASCULINO,54,ENROLADO
90441148,1,BANCO,DINAMO,Ciudad de Mexico,216480.63,VENTA,FEMENINO,38,ENROLADO
90447178,1,BANCO,ALTERNA,Ciudad de Mexico,30908.24582,VENTA,FEMENINO,100,NO ENROLADO
90448945,1,BANCO,ALTERNA,Ciudad de Mexico,170380.7804,VENTA,FEMENINO,61,ENROLADO
90449208,1,BANCO,ACTIMED,Toluca,67951.50694,VENTA,FEMENINO,79,NO ENROLADO
90449695,1,BANCO,ACTIMED,Jalisco,110426.9671,COMPRA,FEMENINO,65,ENROLADO
90451410,1,BANCO,ACTIREN,Ciudad de Mexico,66257799.76,VENTA,FEMENINO,49,ENROLADO
90451733,1,BANCO,IMPULSA,Toluca,386702.68,VENTA,FEMENINO,57,ENROLADO
90452939,1,BANCO,ACTIGOB,Jalisco,62428.16573,VENTA,MASCULINO,49,ENROLADO
90454026,1,BANCO,ACTIGOB,Ciudad de Mexico,772.231443,COMPRA,MASCULINO,46,ENROLADO
90454190,1,BANCO,ACTICOB,Jalisco,632838.6746,VENTA,FEMENINO,67,NO ENROLADO
90454968,1,BANCO,IMPULSA,Toluca,77172.20021,VENTA,FEMENINO,77,NO ENROLADO
90459876,1,BANCO,CUENTA_EJE,Toluca,316458.7359,RETIRO,MASCULINO,73,ENROLADO
90462151,1,BANCO,IMPULSA,Jalisco,346187.386,VENTA,FEMENINO,58,NO ENROLADO
90463423,1,BANCO,ACTIMED,Jalisco,341386.8149,VENTA,MASCULINO,74,NO ENROLADO
90466491,1,BANCO,ACTIMED,Ciudad de Mexico,27468.76778,VENTA,FEMENINO,53,ENROLADO
90468059,1,BANCO,ACTIMED,Ciudad de Mexico,475724.0035,VENTA,MASCULINO,69,ENROLADO
90468828,1,BANCO,ALTERNA,Ciudad de Mexico,700033.58,VENTA,MASCULINO,68,NO ENROLADO
90470402,1,BANCO,ALTERNA,Ciudad de Mexico,1128679.106,COMPRA,FEMENINO,52,ENROLADO
90471574,1,BANCO,ACTICOB,Ciudad de Mexico,237258.8805,VENTA,MASCULINO,47,ENROLADO
90471657,1,BANCO,ALTERNA,Jalisco,162112.6453,VENTA,MASCULINO,52,NO ENROLADO
90472606,1,BANCO,ACTIMED,Ciudad de Mexico,510085.5194,VENTA,FEMENINO,69,ENROLADO
90474420,1,BANCO,ACTIMED,Jalisco,268304.3751,VENTA,MASCULINO,74,ENROLADO
90480682,1,BANCO,ACTIMED,Jalisco,1936155.543,VENTA,FEMENINO,39,ENROLADO
90480765,1,BANCO,IMPULSA,Jalisco,52264.37922,VENTA,FEMENINO,72,NO ENROLADO
90485061,1,BANCO,ACTIMED,Jalisco,89816.95397,VENTA,FEMENINO,65,NO ENROLADO
90486309,1,BANCO,CUENTA_EJE,Ciudad de Mexico,2110709.307,RETIRO,FEMENINO,47,ENROLADO
90486499,1,BANCO,ALTERNA,Ciudad de Mexico,190916.9509,VENTA,SIN GENERO,70,ENROLADO
90486663,1,BANCO,ACTVIDA,Jalisco,114785.3144,VENTA,FEMENINO,56,ENROLADO
90487620,1,BANCO,ACTIREN,Jalisco,1234311.353,VENTA,MASCULINO,69,NO ENROLADO
90488495,1,BANCO,CUENTA_EJE,Jalisco,459862.9986,RETIRO,MASCULINO,50,ENROLADO
90494956,1,BANCO,ACTIMED,Toluca,46416.90209,VENTA,FEMENINO,52,ENROLADO
90498676,1,BANCO,MAYA,Toluca,218840.9056,COMPRA,FEMENINO,38,ENROLADO
90498940,1,BANCO,ACTIREN,Jalisco,47595.54154,VENTA,MASCULINO,45,NO ENROLADO
90499005,1,BANCO,ACTIMED,Toluca,8311.28,VENTA,MASCULINO,98,NO ENROLADO
90500620,1,BANCO,ACTI500,Queretaro,133852.0761,VENTA,FEMENINO,54,NO ENROLADO
90500836,1,BANCO,ACTIMED,Jalisco,577172.1805,COMPRA,FEMENINO,41,NO ENROLADO
90501156,1,BANCO,IMPULSA,Ciudad de Mexico,4343900.77,COMPRA,FEMENINO,46,ENROLADO
90506775,1,BANCO,CUENTA_EJE,Ciudad de Mexico,73411.11097,RETIRO,MASCULINO,49,ENROLADO
90507138,1,BANCO,ACTIMED,Aguascalientes,434541.3404,VENTA,MASCULINO,55,ENROLADO
90508474,1,BANCO,ALTERNA,Queretaro,96464.95814,VENTA,FEMENINO,20,ENROLADO
90509001,1,BANCO,ACTVIDA,Jalisco,151313.3476,VENTA,FEMENINO,30,NO ENROLADO
90509696,1,BANCO,IMPULSA,Jalisco,1488953.461,VENTA,FEMENINO,76,NO ENROLADO
90510314,1,BANCO,CUENTA_EJE,Jalisco,292275.2901,RETIRO,MASCULINO,73,ENROLADO
90511064,2,CASA DE BOLSA,ALTERNA   ,Ciudad de Mexico,1639369.059,COMPRA                                                                                              ,FEMENINO,60,ENROLADO
90511122,1,BANCO,OPTIMO,Ciudad de Mexico,18218.39,VENTA,MASCULINO,32,NO ENROLADO
90517541,1,BANCO,ALTERNA,Leon,533376.4062,VENTA,MASCULINO,47,ENROLADO
90517970,1,BANCO,ACTICOB,Toluca,1358964.934,VENTA,FEMENINO,66,NO ENROLADO
90521188,1,BANCO,ACTIMED,Jalisco,267738.1062,VENTA,MASCULINO,29,ENROLADO
90528639,1,BANCO,ACTICOB,Jalisco,468880.4656,VENTA,MASCULINO,49,ENROLADO
90529488,1,BANCO,ACTIMED,Ciudad de Mexico,668821.8063,COMPRA,MASCULINO,48,ENROLADO
90530031,1,BANCO,ACTVIDA,Jalisco,297224.03,VENTA,MASCULINO,39,ENROLADO
90531682,1,BANCO,ACTIMED,Ciudad de Mexico,298246.9399,COMPRA,FEMENINO,56,ENROLADO
90534280,1,BANCO,ACTVIDA,Jalisco,122364.7733,VENTA,FEMENINO,60,NO ENROLADO
90536616,1,BANCO,ACTIMED,Jalisco,274047.972,VENTA,MASCULINO,83,NO ENROLADO
90539792,1,BANCO,ACTIMED,Jalisco,309876.6872,VENTA,MASCULINO,66,ENROLADO
90540592,1,BANCO,IMPULSA,Ciudad de Mexico,84879.41361,COMPRA,FEMENINO,63,ENROLADO
90541772,1,BANCO,ACTIMED,Jalisco,606805.7957,VENTA,MASCULINO,58,ENROLADO
90542259,1,BANCO,ACTIMED,Jalisco,411302.6774,VENTA,FEMENINO,87,NO ENROLADO
90543042,1,BANCO,ACTIMED,Jalisco,422542.2613,VENTA,FEMENINO,55,NO ENROLADO
90543927,1,BANCO,ACTVIDA,Jalisco,151088.4561,VENTA,FEMENINO,37,ENROLADO
90544701,1,BANCO,PROTEGE,Jalisco,882770.5996,VENTA,FEMENINO,44,ENROLADO
90545146,1,BANCO,ACTI500,Tijuana,471912.7737,COMPRA,MASCULINO,57,ENROLADO
90546383,1,BANCO,ALTERNA,Toluca,416364.6143,VENTA,MASCULINO,60,ENROLADO
90547795,1,BANCO,ACTVIDA,Toluca,54756.63598,VENTA,FEMENINO,48,ENROLADO
90547845,1,BANCO,IMPULSA,Jalisco,104758.4008,VENTA,MASCULINO,79,NO ENROLADO
90553462,1,BANCO,SNX,Ciudad de Mexico,178675.141,COMPRA,FEMENINO,62,ENROLADO
90554874,1,BANCO,ACTVIDA,Cancun,172217.6054,COMPRA,MASCULINO,43,ENROLADO
90556374,1,BANCO,ACTIMED,Ciudad de Mexico,5065.203226,COMPRA,FEMENINO,28,ENROLADO
90558842,1,BANCO,ACTI500,Ciudad de Mexico,151505.9826,VENTA,MASCULINO,59,ENROLADO
90559493,1,BANCO,CUENTA_EJE,Ciudad de Mexico,263200.386,RETIRO,FEMENINO,65,ENROLADO
90561325,1,BANCO,ACTIREN,Ciudad de Mexico,4922220.804,COMPRA,MASCULINO,60,ENROLADO
90562802,1,BANCO,ACTICOB,Jalisco,339851.205,VENTA,MASCULINO,69,ENROLADO
90563487,1,BANCO,ACTIMED,Ciudad de Mexico,111502.6,VENTA,MASCULINO,54,ENROLADO
90564543,1,BANCO,ACTIMED,Ciudad de Mexico,50240.06675,COMPRA,FEMENINO,62,ENROLADO
90564790,1,BANCO,IMPULSA,Jalisco,151759.3911,VENTA,MASCULINO,61,ENROLADO
90565771,1,BANCO,ALTERNA,Toluca,1529148.287,VENTA,FEMENINO,73,ENROLADO
90566605,1,BANCO,CUENTA_EJE,Ciudad de Mexico,40919.26517,RETIRO,FEMENINO,53,ENROLADO
90568411,1,BANCO,ACTIREN,Ciudad de Mexico,88935.756,VENTA,MASCULINO,38,ENROLADO
90568775,1,BANCO,IMPULSA,Jalisco,845386.8447,VENTA,MASCULINO,52,NO ENROLADO
90571431,1,BANCO,CUENTA_EJE,Ciudad de Mexico,15000,RETIRO,MASCULINO,42,ENROLADO
90571605,1,BANCO,OPTIMO,Monterrey,40246.55,VENTA,MASCULINO,31,ENROLADO
90573171,1,BANCO,ACTIGOB,Ciudad de Mexico,51952.89681,VENTA,MASCULINO,47,ENROLADO
90573312,1,BANCO,ACTICRE,Hermosillo,168105.6504,VENTA,FEMENINO,61,NO ENROLADO
90574302,1,BANCO,CUENTA_EJE,Ciudad de Mexico,2775155.51,RETIRO,MASCULINO,45,ENROLADO
