"time","s_Aguascalientes","s_Baja California","s_Baja California Sur","s_Campeche","s_Chiapas","s_Chihuahua","s_Ciudad de Mexico","s_Coahuila de Zaragoza","s_Colima","s_Durango","s_Guanajuato","s_Guerrero","s_Hidalgo","s_Jalisco","s_Mexico","s_Michoacan de Ocampo","s_Morelos","s_Nayarit","s_Nuevo Leon","s_Oaxaca","s_Puebla","s_Queretaro","s_Quintana Roo","s_San Luis Potosi","s_Sinaloa","s_Sonora","s_Tabasco","s_Tamaulipas","s_Tlaxcala","s_Veracruz de Ignacio de la Llave","s_Yucatan","s_Zacatecas","e_Aguascalientes","e_Baja California","e_Baja California Sur","e_Campeche","e_Chiapas","e_Chihuahua","e_Ciudad de Mexico","e_Coahuila de Zaragoza","e_Colima","e_Durango","e_Guanajuato","e_Guerrero","e_Hidalgo","e_Jalisco","e_Mexico","e_Michoacan de Ocampo","e_Morelos","e_Nayarit","e_Nuevo Leon","e_Oaxaca","e_Puebla","e_Queretaro","e_Quintana Roo","e_San Luis Potosi","e_Sinaloa","e_Sonora","e_Tabasco","e_Tamaulipas","e_Tlaxcala","e_Veracruz de Ignacio de la Llave","e_Yucatan","e_Zacatecas","is_Aguascalientes","is_Baja California","is_Baja California Sur","is_Campeche","is_Chiapas","is_Chihuahua","is_Ciudad de Mexico","is_Coahuila de Zaragoza","is_Colima","is_Durango","is_Guanajuato","is_Guerrero","is_Hidalgo","is_Jalisco","is_Mexico","is_Michoacan de Ocampo","is_Morelos","is_Nayarit","is_Nuevo Leon","is_Oaxaca","is_Puebla","is_Queretaro","is_Quintana Roo","is_San Luis Potosi","is_Sinaloa","is_Sonora","is_Tabasco","is_Tamaulipas","is_Tlaxcala","is_Veracruz de Ignacio de la Llave","is_Yucatan","is_Zacatecas","ia_Aguascalientes","ia_Baja California","ia_Baja California Sur","ia_Campeche","ia_Chiapas","ia_Chihuahua","ia_Ciudad de Mexico","ia_Coahuila de Zaragoza","ia_Colima","ia_Durango","ia_Guanajuato","ia_Guerrero","ia_Hidalgo","ia_Jalisco","ia_Mexico","ia_Michoacan de Ocampo","ia_Morelos","ia_Nayarit","ia_Nuevo Leon","ia_Oaxaca","ia_Puebla","ia_Queretaro","ia_Quintana Roo","ia_San Luis Potosi","ia_Sinaloa","ia_Sonora","ia_Tabasco","ia_Tamaulipas","ia_Tlaxcala","ia_Veracruz de Ignacio de la Llave","ia_Yucatan","ia_Zacatecas","r_Aguascalientes","r_Baja California","r_Baja California Sur","r_Campeche","r_Chiapas","r_Chihuahua","r_Ciudad de Mexico","r_Coahuila de Zaragoza","r_Colima","r_Durango","r_Guanajuato","r_Guerrero","r_Hidalgo","r_Jalisco","r_Mexico","r_Michoacan de Ocampo","r_Morelos","r_Nayarit","r_Nuevo Leon","r_Oaxaca","r_Puebla","r_Queretaro","r_Quintana Roo","r_San Luis Potosi","r_Sinaloa","r_Sonora","r_Tabasco","r_Tamaulipas","r_Tlaxcala","r_Veracruz de Ignacio de la Llave","r_Yucatan","r_Zacatecas","y_Aguascalientes","y_Baja California","y_Baja California Sur","y_Campeche","y_Chiapas","y_Chihuahua","y_Ciudad de Mexico","y_Coahuila de Zaragoza","y_Colima","y_Durango","y_Guanajuato","y_Guerrero","y_Hidalgo","y_Jalisco","y_Mexico","y_Michoacan de Ocampo","y_Morelos","y_Nayarit","y_Nuevo Leon","y_Oaxaca","y_Puebla","y_Queretaro","y_Quintana Roo","y_San Luis Potosi","y_Sinaloa","y_Sonora","y_Tabasco","y_Tamaulipas","y_Tlaxcala","y_Veracruz de Ignacio de la Llave","y_Yucatan","y_Zacatecas"
16,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.175771068,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.51803684,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,3.49932317404808e-10,0,0,0,0,0,0.26797846116101,0,0,0,0,0,0,0,0.435011475446009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11841140086337e-11,0,0,0,0,0,0.0596567953948121,0,0,0,0,0,0,0,0.093772908658807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37112961572111e-12,0,0,0,0,0,1.08481094921068e-06,0,0,0,0,0,0,0,9.43220247402076e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03732159958655e-06,0,0,0,0,0,7.43213156156472,0,0,0,0,0,0,0,7.38863779618392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42316004350364e-09,0,0,0,0,0,5.89070622081453,0,0,0,0,0,0,0,6.09030354540655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.173275303,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.51116335,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,3.35300776139408e-10,0,0,0,0,0,0.258827011680652,0,0,0,0,0,0,0,0.422856424964972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77960799473997e-11,0,0,0,0,0,0.057619402764142,0,0,0,0,0,0,0,0.0911526850765043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12389286832711e-12,0,0,0,0,0,8.76614908452602e-07,0,0,0,0,0,0,0,7.62198179720007e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.20841109752327e-06,0,0,0,0,0,7.44581637791711,0,0,0,0,0,0,0,7.41028673991173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43824857842991e-09,0,0,0,0,0,5.90235343634021,0,0,0,0,0,0,0,6.10933208452999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.170864777,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.50448193,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,3.21280181274983e-10,0,0,0,0,0,0.249988074035377,0,0,0,0,0,0,0,0.411040998988025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45484348321406e-11,0,0,0,0,0,0.0556516089663935,0,0,0,0,0,0,0,0.0886056808330589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21052280167734e-13,0,0,0,0,0,7.0837568359768e-07,0,0,0,0,0,0,0,6.159177209868e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3798357101256e-06,0,0,0,0,0,7.45903380328573,0,0,0,0,0,0,0,7.43133073539011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45270618658729e-09,0,0,0,0,0,5.91360289967186,0,0,0,0,0,0,0,6.12782892948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.168536579,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.49798721,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,3.07845172782545e-10,0,0,0,0,0,0.241450978205176,0,0,0,0,0,0,0,0.399555710242237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14355293796809e-11,0,0,0,0,0,0.0537510327157967,0,0,0,0,0,0,0,0.0861298487223483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54673368348105e-13,0,0,0,0,0,5.724247948261e-07,0,0,0,0,0,0,0,4.9771128968706e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55158453571444e-06,0,0,0,0,0,7.4717998095065,0,0,0,0,0,0,0,7.45178669266817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4665592193625e-09,0,0,0,0,0,5.92446819369115,0,0,0,0,0,0,0,6.14580893644539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.166287895,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.49167397,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.94971416340249e-10,0,0,0,0,0,0.233205418095239,0,0,0,0,0,0,0,0.388391336036303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84519136282765e-11,0,0,0,0,0,0.0519153749739382,0,0,0,0,0,0,0,0.083723199065802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18231966026762e-13,0,0,0,0,0,4.62565490768316e-07,0,0,0,0,0,0,0,4.02190941161872e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72364702863367e-06,0,0,0,0,0,7.48412982092199,0,0,0,0,0,0,0,7.47167104796671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47983293309781e-09,0,0,0,0,0,5.93496243750549,0,0,0,0,0,0,0,6.16328654656704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.164116009,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.48553715,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.82635566690672e-10,0,0,0,0,0,0.225241439198545,0,0,0,0,0,0,0,0.377538910971255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55923346499852e-11,0,0,0,0,0,0.0501424159499257,0,0,0,0,0,0,0,0.0813837980278448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06365139669934e-13,0,0,0,0,0,3.73790295570155e-07,0,0,0,0,0,0,0,3.2500278073736e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89601298770107e-06,0,0,0,0,0,7.49603873348518,0,0,0,0,0,0,0,7.49099977718655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49255153359889e-09,0,0,0,0,0,5.94509830226947,0,0,0,0,0,0,0,6.18027579756076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.162018297,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.4795718,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.70815231420176e-10,0,0,0,0,0,0.21754942666181,0,0,0,0,0,0,0,0.366989719833861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28517333849642e-11,0,0,0,0,0,0.0484300122423128,0,0,0,0,0,0,0,0.0791097659962177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14665767673437e-13,0,0,0,0,0,3.02052764096932e-07,0,0,0,0,0,0,0,2.62628509687155e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00686725450104e-05,0,0,0,0,0,7.50754093313016,0,0,0,0,0,0,0,7.50978840898498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5047382190128e-09,0,0,0,0,0,5.9548880264693,0,0,0,0,0,0,0,6.1967903349533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.159992226,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.47377314,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.59488935338274e-10,0,0,0,0,0,0.210120093744571,0,0,0,0,0,0,0,0.356735290671872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02252407880295e-11,0,0,0,0,0,0.0467760941098732,0,0,0,0,0,0,0,0.0768992760213367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39513195904829e-13,0,0,0,0,0,2.44083041694359e-07,0,0,0,0,0,0,0,2.12225058333377e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02416161550783e-05,0,0,0,0,0,7.51865031345087,0,0,0,0,0,0,0,7.52805203744357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51641522110302e-09,0,0,0,0,0,5.96434343068785,0,0,0,0,0,0,0,6.21284342303355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.158035348,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.46813651,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.48636085593355e-10,0,0,0,0,0,0.202944470660841,0,0,0,0,0,0,0,0.346767388049406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77081734462469e-11,0,0,0,0,0,0.0451786628604085,0,0,0,0,0,0,0,0.0747505523099099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77933688741836e-13,0,0,0,0,0,1.97238821571093e-07,0,0,0,0,0,0,0,1.71494996633292e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04148345843289e-05,0,0,0,0,0,7.52938029272434,0,0,0,0,0,0,0,7.54580533434729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52760384495472e-09,0,0,0,0,0,5.97347593186764,0,0,0,0,0,0,0,6.22844795549579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.1561453,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.46265738,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.3823693762712e-10,0,0,0,0,0,0.196013893792555,0,0,0,0,0,0,0,0.337078006480156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52960287995695e-11,0,0,0,0,0,0.043635788348455,0,0,0,0,0,0,0,0.0726618687688661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27485476413969e-13,0,0,0,0,0,1.59384906319989e-07,0,0,0,0,0,0,0,1.38581815461457e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05883189009093e-05,0,0,0,0,0,7.53974383031091,0,0,0,0,0,0,0,7.56306256109314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53832450714794e-09,0,0,0,0,0,5.98229655708835,0,0,0,0,0,0,0,6.24361646578742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.154319798,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.45733136,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.28272562042514e-10,0,0,0,0,0,0.189319995263948,0,0,0,0,0,0,0,0.327659364035583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29844800739254e-11,0,0,0,0,0,0.0421456065741151,0,0,0,0,0,0,0,0.0706315475963018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86164097647001e-13,0,0,0,0,0,1.28795883894871e-07,0,0,0,0,0,0,0,1.1198530542357e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07620604648261e-05,0,0,0,0,0,7.54975344246119,0,0,0,0,0,0,0,7.57983758024383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54859677243986e-09,0,0,0,0,0,5.99081595687527,0,0,0,0,0,0,0,6.25836113716903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.15255664,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.45215415,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.1872481243746e-10,0,0,0,0,0,0.182854692866016,0,0,0,0,0,0,0,0.318503896124953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07693710170595e-11,0,0,0,0,0,0.0407063173763362,0,0,0,0,0,0,0,0.0686579579166723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52324481543658e-13,0,0,0,0,0,1.04077481935193e-07,0,0,0,0,0,0,0,9.04931760999918e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09360509183977e-05,0,0,0,0,0,7.55942121755638,0,0,0,0,0,0,0,7.59614386674122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55843938899954e-09,0,0,0,0,0,5.99904441805428,0,0,0,0,0,0,0,6.27269381249467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.150853694,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.4471216,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.09576294238597e-10,0,0,0,0,0,0.176610180320277,0,0,0,0,0,0,0,0.309604249443757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86467105113506e-11,0,0,0,0,0,0.039316182214848,0,0,0,0,0,0,0,0.0667395144578585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24616830052167e-13,0,0,0,0,0,8.41030157051615e-08,0,0,0,0,0,0,0,7.31257988687914e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11102821770112e-05,0,0,0,0,0,7.56875883080679,0,0,0,0,0,0,0,7.6119945187924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56787032224028e-09,0,0,0,0,0,6.00699187616873,0,0,0,0,0,0,0,6.28662600371965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.149208905,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.44222968,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,2.00810334554645e-10,0,0,0,0,0,0.170578917871204,0,0,0,0,0,0,0,0.300953276086924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66126671242906e-11,0,0,0,0,0,0.0379735220356959,0,0,0,0,0,0,0,0.0648746762680645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01933873784256e-13,0,0,0,0,0,6.79620328930232e-08,0,0,0,0,0,0,0,5.90915546415374e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12847464201776e-05,0,0,0,0,0,7.57777755843116,0,0,0,0,0,0,0,7.62740226844036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57690678729524e-09,0,0,0,0,0,6.01466792747297,0,0,0,0,0,0,0,6.30016890114358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.147620287,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.43747445,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.92410953057331e-10,0,0,0,0,0,0.164753623196843,0,0,0,0,0,0,0,0.292544027823087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46635636459559e-11,0,0,0,0,0,0.0366767152158958,0,0,0,0,0,0,0,0.063061945470759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33674972946193e-14,0,0,0,0,0,5.4918814458979e-08,0,0,0,0,0,0,0,4.77507512255573e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14594360828753e-05,0,0,0,0,0,7.58648829133808,0,0,0,0,0,0,0,7.64237949183052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58556528018282e-09,0,0,0,0,0,6.02208184051687,0,0,0,0,0,0,0,6.31333338239563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.146085921,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.43285208,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.8436283388853e-10,0,0,0,0,0,0.159127262627386,0,0,0,0,0,0,0,0.284369750526088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27958716532847e-11,0,0,0,0,0,0.0354241955832255,0,0,0,0,0,0,0,0.0612998660560767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81730801885731e-14,0,0,0,0,0,4.43788399668278e-08,0,0,0,0,0,0,0,3.85864656368726e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16343438471746e-05,0,0,0,0,0,7.59490154832899,0,0,0,0,0,0,0,7.65693821918318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5938616077078e-09,0,0,0,0,0,6.02924256733513,0,0,0,0,0,0,0,6.32613002116932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.144603954,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.42835888,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.76651298584955e-10,0,0,0,0,0,0.15369304266165,0,0,0,0,0,0,0,0.276423878759906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10062061330163e-11,0,0,0,0,0,0.0342144505075629,0,0,0,0,0,0,0,0.0595870227072609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57401900472906e-14,0,0,0,0,0,3.58616888620637e-08,0,0,0,0,0,0,0,3.11809823328738e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18094626341346e-05,0,0,0,0,0,7.60302748884161,0,0,0,0,0,0,0,7.67109014448168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60181091614412e-09,0,0,0,0,0,6.03615875425494,0,0,0,0,0,0,0,6.33856909571352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.143172596,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.42399123,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.69262280006003e-10,0,0,0,0,0,0.148444401771685,0,0,0,0,0,0,0,0.268700030513134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92913201885143e-11,0,0,0,0,0,0.0330460190605208,0,0,0,0,0,0,0,0.0579220396608614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55685025226703e-14,0,0,0,0,0,2.89791425147834e-08,0,0,0,0,0,0,0,2.51967534003403e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19847855959638e-05,0,0,0,0,0,7.61087592525096,0,0,0,0,0,0,0,7.68484663488542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60942771874439e-09,0,0,0,0,0,6.0428387523347,0,0,0,0,0,0,0,6.35066059708663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
